DBN,School Name,School Type,Total Student Response Rate,1a. Most of the teaching staff at my school expect all students to work hard.,,,,1b. Most of the teaching staff at my school encourage me to keep trying on challenging work.,,,,1c. Most of the teaching staff at my school give me regular and helpful feedback on my work.,,,,1d. Most of the teaching staff at my school give me extra help when I need it.,,,,1e. Most of the teaching staff at my school are teaching me the organizational skills and work habits (like note-taking and keeping track of assignments) that I need to succeed in school.,,,,1f. Most of the teaching staff at my school make me excited about learning.,,,,1g. Most of the teaching staff at my school expect me to continue my education after high school.,,,,2a.  Most adults at my school that I see every day know my name or who I am.,,,,2b.  Most adults at my school care about me.,,,,2c.  Most adults at my school help keep me on track to be promoted to the next grade and to graduate.,,,,2d.  Most adults at my school help keep me on track for college or career.,,,,"3. If you are a student in grades 9-12, ANSWER this question.  If you are a student in grades 6-8, SKIP this question.  
There is an adult who is helping me plan for my next steps after graduation (career planning, college selection and application process, financial aid process, etc.)",,,,"4a. At my school…
 I need to work hard to get good grades.",,,,"4b. At my school…
I keep trying when school work is challenging.",,,,"4c. At my school…
I can do well if I put my mind to it.",,,,"4d. At my school…
I can become a better student if I work hard.",,,,"4e. At my school…
I feel welcome.",,,,"4f. At my school…
I am safe in my classes.",,,,"4g. At my school…
I am safe in the hallways, bathrooms, locker rooms, and cafeteria.",,,,"4h. At my school…
I am safe on school property outside the school building.",,,,"4i. At my school…
there are clear consequences for breaking the rules.",,,,"4j. At my school…
there is an adult whom I trust and can go to for help with a problem.",,,,"4k. At my school…
there is a person or program that helps students resolve conflicts.",,,,"5a.  At my school…
students with disabilities are included in all school activities (lunch, class trips, etc.).",,,,,"5b.  At my school…
most adults treat all students with respect.",,,,,"6a. Most students at my school…
treat each other with respect.",,,,"6b. Most students at my school…
treat adults with respect.",,,,"6c. Most students at my school…
respect students who get good grades.",,,,"7a.  My school…
is kept clean.",,,,"7b.  My school…
offers a wide enough variety of programs, classes and activities to keep me interested in school.",,,,"7c.  My school…
offers opportunities for me to be physically active before, during and after school.",,,,"8f. During this school year, how often have your teachers asked you to…
use computers (laptops, tablets, desktops, etc.) during the school day to complete a task or assignment, such as typing up responses, online research or computer-based exercises?",,,,"9a. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I have taken one or more classes in…",,,,,,"9b. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I was offered but did NOT take a class in...",,,,,,"9c. This question is about activities that you do during class time. 
(Please mark all that apply.)
During this school year, I was NOT offered a class in…",,,,,,"10a. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, I participated in the following activities before or after school or during free periods…",,,,,"10b. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, the following activities were offered before or after school or during free periods but I did NOT participate…",,,,,"10c. This question is about activities that you do outside of class time. 
(Please mark all that apply.)
During this school year, the following activities were NOT offered to me before or after school or during free periods…",,,,,"11a. How often is the following true?
At my school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,,,"11b. How often is the following true?
At my school students get into physical fights.",,,,"11c. How often is the following true?
At my school students harass or bully other students.",,,,"11d. How often is the following true?
At my school students harass or bully each other based on differences (such as race, color, ethnicity, national origin, citizenship/immigration status, religion, gender, gender identity, gender expression, sexual orientation, disability or weight).",,,,"11e. How often is the following true?
At my school there is gang activity.",,,
29Q116,PS/IS 116 William C. Hughley,ES/MS,94%,67%,32%,1%,0%,61%,37%,2%,0%,53%,42%,5%,0%,64%,30%,6%,0%,58%,36%,6%,0%,50%,38%,12%,0%,64%,31%,5%,0%,59%,40%,1%,0%,52%,45%,3%,0%,56%,41%,3%,1%,51%,44%,6%,0%,N/A,N/A,N/A,N/A,68%,31%,1%,0%,58%,41%,1%,0%,64%,35%,1%,0%,67%,32%,1%,0%,55%,44%,1%,0%,58%,41%,1%,0%,55%,43%,2%,0%,57%,42%,2%,0%,66%,34%,1%,0%,60%,39%,1%,0%,63%,36%,1%,0%,71%,25%,0%,0%,4%,67%,31%,1%,0%,1%,46%,49%,4%,1%,52%,45%,2%,0%,48%,48%,4%,0%,36%,44%,20%,0%,28%,45%,25%,1%,41%,47%,12%,0%,47%,48%,1%,3%,15%,8%,79%,2%,91%,29%,10%,13%,2%,10%,2%,4%,44%,17%,1%,23%,1%,8%,18%,31%,25%,18%,72%,12%,24%,8%,13%,10%,28%,6%,1%,3%,1%,96%,4%,0%,0%,25%,73%,1%,0%,32%,66%,1%,0%,94%,6%,1%,0%,99%,1%,0%,0%
29Q118,P.S. 118 Lorraine Hansberry,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q131,P.S. 131 Abigail Adams,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q132,P.S. 132 Ralph Bunche,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q134,P.S. 134 Hollis,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q135,The Bellaire School,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q136,P.S. 136 Roy Wilkins,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q138,P.S./ M.S.138 Sunrise,ES/MS,98%,68%,29%,2%,1%,53%,45%,2%,1%,47%,47%,5%,1%,45%,47%,6%,2%,57%,41%,1%,2%,18%,51%,25%,7%,66%,30%,2%,2%,46%,41%,9%,4%,30%,57%,10%,3%,63%,35%,2%,1%,42%,46%,11%,1%,N/A,N/A,N/A,N/A,86%,13%,1%,0%,48%,46%,5%,0%,82%,17%,0%,0%,84%,14%,1%,1%,35%,52%,9%,4%,41%,44%,9%,6%,28%,45%,18%,10%,27%,45%,18%,11%,65%,30%,3%,2%,62%,31%,6%,1%,53%,38%,8%,1%,45%,26%,3%,1%,25%,39%,36%,12%,5%,8%,16%,39%,33%,12%,20%,45%,26%,9%,32%,44%,18%,6%,34%,42%,19%,5%,42%,42%,12%,5%,54%,38%,6%,2%,25%,25%,31%,19%,83%,24%,24%,19%,89%,79%,6%,16%,28%,13%,4%,5%,5%,49%,43%,55%,3%,9%,22%,16%,14%,8%,56%,16%,20%,26%,20%,41%,24%,48%,37%,47%,9%,84%,13%,2%,1%,5%,67%,18%,11%,20%,61%,12%,8%,46%,40%,9%,5%,88%,10%,1%,1%
29Q147,PS/MS 147 Ronald McNair,ES/MS,95%,82%,17%,0%,0%,83%,17%,0%,0%,75%,24%,0%,0%,76%,23%,1%,0%,81%,18%,0%,0%,56%,37%,5%,1%,86%,14%,0%,0%,73%,26%,1%,0%,68%,30%,1%,0%,87%,13%,0%,0%,69%,30%,1%,0%,N/A,N/A,N/A,N/A,94%,6%,0%,0%,73%,25%,1%,0%,90%,10%,0%,0%,93%,7%,0%,0%,72%,26%,2%,0%,79%,20%,1%,0%,70%,28%,1%,0%,63%,32%,4%,1%,85%,14%,1%,0%,89%,9%,2%,0%,78%,18%,3%,0%,68%,17%,3%,0%,12%,70%,23%,2%,1%,4%,44%,45%,9%,2%,51%,40%,8%,1%,69%,29%,2%,0%,49%,38%,12%,1%,74%,24%,2%,1%,79%,18%,3%,0%,50%,21%,21%,9%,83%,37%,79%,28%,87%,30%,5%,16%,8%,20%,4%,13%,7%,29%,6%,40%,3%,40%,34%,28%,33%,18%,60%,17%,23%,24%,23%,26%,20%,25%,17%,38%,12%,98%,1%,1%,0%,50%,45%,4%,2%,67%,29%,3%,2%,82%,15%,2%,1%,99%,1%,0%,1%
29Q156,P.S. 156 Laurelton,ES/MS,92%,55%,38%,4%,3%,49%,39%,10%,3%,41%,47%,10%,2%,38%,39%,17%,6%,52%,35%,9%,3%,16%,36%,27%,20%,61%,31%,5%,3%,52%,34%,11%,3%,25%,48%,17%,10%,48%,41%,8%,3%,36%,42%,15%,7%,N/A,N/A,N/A,N/A,85%,13%,1%,1%,43%,52%,4%,1%,77%,21%,1%,1%,82%,17%,1%,0%,25%,42%,22%,11%,29%,39%,19%,13%,12%,27%,29%,32%,20%,36%,20%,25%,48%,37%,10%,5%,53%,28%,9%,10%,38%,38%,17%,8%,52%,18%,4%,3%,23%,21%,30%,21%,23%,4%,5%,23%,35%,37%,8%,29%,39%,24%,29%,36%,20%,16%,3%,27%,30%,40%,24%,38%,24%,15%,26%,46%,16%,12%,36%,25%,25%,15%,22%,14%,34%,8%,85%,62%,19%,30%,9%,16%,6%,8%,56%,47%,37%,71%,6%,14%,15%,16%,14%,5%,61%,17%,25%,13%,12%,18%,46%,32%,32%,53%,17%,66%,21%,6%,6%,8%,28%,28%,36%,17%,41%,20%,22%,37%,32%,15%,16%,49%,26%,10%,15%
29Q176,P.S. 176 Cambria Heights,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q181,P.S. 181 Brookfield,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q192,I.S. 192 The Linden,MS,65%,72%,24%,3%,0%,38%,60%,2%,1%,49%,47%,3%,0%,42%,53%,4%,0%,46%,50%,4%,0%,49%,44%,4%,3%,56%,44%,1%,0%,48%,48%,3%,0%,51%,46%,3%,0%,51%,47%,3%,0%,55%,42%,3%,1%,N/A,N/A,N/A,N/A,67%,33%,0%,0%,55%,44%,1%,0%,55%,43%,1%,0%,55%,44%,1%,0%,47%,48%,4%,1%,27%,62%,9%,1%,23%,61%,13%,3%,29%,46%,17%,8%,46%,48%,4%,1%,50%,47%,1%,2%,43%,54%,1%,2%,57%,37%,1%,1%,4%,41%,49%,3%,3%,3%,39%,52%,6%,2%,26%,67%,6%,2%,25%,68%,6%,2%,26%,40%,24%,10%,29%,66%,4%,1%,40%,56%,2%,3%,57%,37%,4%,2%,27%,15%,11%,8%,55%,28%,11%,27%,19%,18%,19%,7%,22%,32%,19%,47%,8%,13%,18%,15%,10%,16%,53%,15%,22%,15%,19%,28%,24%,30%,22%,36%,11%,91%,7%,1%,1%,20%,69%,3%,8%,26%,60%,8%,7%,70%,25%,4%,1%,87%,10%,1%,2%
29Q195,P.S. 195 William Haberle,ES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29Q208,P.S. / I.S. 208,ES/MS,98%,61%,35%,4%,0%,50%,48%,2%,0%,38%,55%,6%,1%,45%,42%,11%,2%,50%,46%,4%,1%,21%,49%,25%,5%,66%,32%,2%,1%,38%,47%,14%,2%,28%,60%,9%,3%,53%,42%,5%,0%,34%,49%,13%,3%,N/A,N/A,N/A,N/A,76%,22%,2%,0%,49%,44%,5%,2%,73%,25%,2%,0%,76%,23%,2%,0%,34%,51%,11%,4%,35%,52%,11%,3%,23%,50%,20%,7%,28%,47%,20%,5%,50%,39%,11%,0%,42%,41%,12%,5%,33%,43%,16%,7%,38%,30%,7%,2%,24%,24%,39%,15%,9%,13%,16%,44%,29%,12%,16%,45%,30%,9%,27%,52%,13%,7%,10%,41%,29%,20%,27%,52%,17%,4%,36%,49%,12%,3%,23%,27%,35%,15%,72%,21%,28%,16%,78%,19%,14%,43%,33%,46%,11%,11%,9%,24%,27%,27%,8%,59%,23%,21%,20%,13%,54%,29%,33%,30%,35%,38%,26%,36%,37%,36%,14%,70%,24%,2%,4%,10%,73%,12%,6%,18%,54%,18%,10%,33%,41%,14%,11%,80%,15%,2%,3%
29Q231,I.S. 231 Magnetech 2000,MS,92%,39%,51%,6%,3%,30%,56%,10%,4%,21%,59%,15%,5%,25%,56%,14%,5%,29%,53%,13%,5%,8%,33%,37%,21%,46%,43%,7%,4%,28%,39%,24%,9%,15%,48%,24%,13%,29%,56%,11%,5%,19%,49%,20%,12%,N/A,N/A,N/A,N/A,69%,27%,2%,2%,36%,54%,8%,2%,68%,28%,2%,2%,67%,27%,4%,2%,15%,53%,18%,13%,21%,50%,19%,10%,15%,46%,25%,13%,15%,40%,28%,17%,29%,53%,12%,6%,33%,37%,17%,13%,22%,49%,19%,10%,22%,32%,3%,5%,37%,8%,29%,25%,26%,12%,5%,23%,36%,35%,5%,24%,38%,33%,9%,34%,34%,24%,5%,27%,40%,28%,14%,42%,30%,15%,19%,52%,19%,10%,15%,26%,25%,34%,30%,17%,27%,41%,59%,30%,18%,20%,17%,12%,4%,9%,32%,35%,24%,11%,6%,19%,18%,15%,18%,19%,30%,18%,29%,20%,14%,23%,31%,30%,21%,21%,17%,43%,35%,13%,9%,6%,47%,29%,18%,21%,42%,19%,18%,35%,32%,17%,16%,44%,30%,14%,13%
29Q238,I.S. 238 - Susan B. Anthony Academy,MS,61%,54%,41%,3%,2%,40%,50%,9%,2%,32%,53%,13%,2%,42%,44%,11%,3%,47%,44%,7%,2%,21%,35%,28%,15%,57%,36%,5%,2%,29%,36%,26%,9%,22%,48%,22%,8%,45%,44%,8%,3%,34%,40%,21%,4%,N/A,N/A,N/A,N/A,77%,21%,1%,1%,47%,45%,7%,1%,71%,26%,2%,1%,73%,24%,2%,1%,24%,46%,22%,8%,35%,43%,16%,7%,23%,40%,24%,14%,24%,37%,26%,13%,46%,42%,8%,4%,46%,31%,13%,9%,34%,41%,18%,7%,42%,29%,4%,2%,22%,26%,29%,19%,16%,10%,16%,24%,32%,28%,19%,28%,33%,20%,25%,34%,24%,17%,13%,34%,31%,23%,28%,36%,21%,15%,30%,39%,19%,12%,26%,21%,25%,28%,41%,16%,28%,8%,62%,17%,17%,34%,22%,27%,6%,14%,25%,29%,23%,42%,7%,38%,22%,16%,14%,7%,27%,23%,38%,29%,26%,32%,27%,22%,24%,36%,22%,40%,42%,9%,9%,7%,44%,24%,25%,13%,45%,22%,20%,28%,34%,18%,20%,43%,33%,12%,12%
29Q248,Queens Preparatory Academy,HS,83%,44%,45%,7%,4%,27%,60%,9%,4%,20%,58%,19%,4%,28%,53%,14%,5%,25%,57%,13%,5%,9%,31%,38%,21%,41%,46%,7%,5%,33%,40%,19%,9%,14%,51%,23%,12%,24%,56%,14%,5%,22%,52%,19%,6%,33%,33%,21%,13%,56%,35%,6%,3%,30%,56%,12%,2%,62%,32%,3%,3%,67%,27%,3%,4%,19%,49%,20%,12%,28%,50%,12%,9%,25%,45%,17%,13%,20%,37%,26%,17%,31%,52%,12%,4%,31%,40%,15%,14%,32%,49%,13%,6%,16%,29%,6%,3%,45%,15%,33%,22%,15%,16%,5%,33%,33%,28%,6%,33%,36%,25%,15%,40%,28%,16%,10%,35%,31%,24%,12%,41%,31%,16%,23%,45%,21%,11%,28%,41%,24%,7%,51%,3%,40%,6%,60%,9%,24%,21%,25%,19%,7%,9%,9%,44%,14%,50%,4%,52%,29%,8%,18%,2%,33%,17%,21%,21%,15%,33%,26%,39%,21%,48%,18%,42%,38%,11%,10%,13%,62%,14%,11%,26%,48%,14%,12%,39%,35%,13%,13%,39%,33%,12%,16%
